,기준연도,법인등록번호,기업명,고유번호,직급_x,해당직급 직원수_x,직급_y,해당직급 직원수_y,직급_x,해당직급 직원수_x,직급_y,해당직급 직원수_y,직급_x,해당직급 직원수_x,직급_y,해당직급 직원수_y,직급,해당직급 직원수,총직원수
20,201312,1101113003699,KB생명보험주식회사,0011388,임직원,300,임직원_임원,5,임직원_이사대우,7,임직원_직원,288,등록 설계사,1166,등록 설계사_전속 설계사,1166,등록 설계사_교차모집 설계사,0,2932
21,201312,1101112940751,라이나생명보험주식회사,0011434,임직원,726,임직원_임원,6,임직원_이사대우,27,임직원_직원,693,등록 설계사,2376,등록 설계사_전속 설계사,2376,등록 설계사_교차모집 설계사,0,6204
22,201312,1101114390376,아이비케이연금보험 주식회사,0012455,임직원,120,임직원_임원,5,임직원_이사대우,3,임직원_직원,112,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,240
23,201312,1101114809377,농협생명보험주식회사,0013173,임직원,902,임직원_임원,7,임직원_이사대우,2,임직원_직원,893,등록 설계사,2292,등록 설계사_전속 설계사,2292,등록 설계사_교차모집 설계사,0,6388
24,201312,1101115234250,교보라이프플래닛생명보험주식회사,0013436,임직원,47,임직원_임원,4,임직원_이사대우,1,임직원_직원,42,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,94
0,201403,1101110003204,한화생명보험주식회사,0010593,임직원,4760,임직원_임원,8,임직원_이사대우,59,임직원_직원,4693,등록 설계사,23552,등록 설계사_전속 설계사,22328,등록 설계사_교차모집 설계사,1224,56624
1,201403,1101110007032,에이비엘생명보험주식회사,0010594,임직원,1360,임직원_임원,6,임직원_이사대우,16,임직원_직원,1338,등록 설계사,4453,등록 설계사_전속 설계사,4424,등록 설계사_교차모집 설계사,29,11626
2,201403,1101110005953,삼성생명보험주식회사,0010595,임직원,6757,임직원_임원,9,임직원_이사대우,74,임직원_직원,6674,등록 설계사,31872,등록 설계사_전속 설계사,29795,등록 설계사_교차모집 설계사,2077,77258
3,201403,1101110018443,흥국생명보험주식회사,0010596,임직원,614,임직원_임원,7,임직원_이사대우,13,임직원_직원,594,등록 설계사,4743,등록 설계사_전속 설계사,3828,등록 설계사_교차모집 설계사,915,10714
4,201403,1101110014970,교보생명보험주식회사,0010597,임직원,4781,임직원_임원,7,임직원_이사대우,41,임직원_직원,4733,등록 설계사,20752,등록 설계사_전속 설계사,20144,등록 설계사_교차모집 설계사,608,51066
5,201403,1101110667498,신한생명보험주식회사,0010599,임직원,1436,임직원_임원,7,임직원_이사대우,23,임직원_직원,1406,등록 설계사,10218,등록 설계사_전속 설계사,10164,등록 설계사_교차모집 설계사,54,23308
6,201403,1801110078443,DGB생명보험주식회사,0010605,임직원,348,임직원_임원,8,임직원_이사대우,5,임직원_직원,335,등록 설계사,1304,등록 설계사_전속 설계사,1273,등록 설계사_교차모집 설계사,31,3304
7,201403,2001110014608,케이디비생명보험주식회사,0010607,임직원,868,임직원_임원,7,임직원_이사대우,13,임직원_직원,848,등록 설계사,4687,등록 설계사_전속 설계사,4608,등록 설계사_교차모집 설계사,79,11110
8,201403,1601110014483,미래에셋생명보험주식회사,0010608,임직원,1350,임직원_임원,7,임직원_이사대우,48,임직원_직원,1295,등록 설계사,4767,등록 설계사_전속 설계사,4696,등록 설계사_교차모집 설계사,71,12234
9,201403,1101116429884,에이아이에이생명보험 주식회사,0010615,임직원,705,임직원_임원,1,임직원_이사대우,12,임직원_직원,692,등록 설계사,2582,등록 설계사_전속 설계사,2576,등록 설계사_교차모집 설계사,6,6574
10,201403,1101110633712,푸르덴셜생명보험주식회사,0010616,임직원,507,임직원_임원,5,임직원_이사대우,20,임직원_직원,482,등록 설계사,2126,등록 설계사_전속 설계사,2126,등록 설계사_교차모집 설계사,0,5266
11,201403,1101110803092,오렌지라이프생명보험 주식회사,0010617,임직원,1018,임직원_임원,7,임직원_이사대우,32,임직원_직원,979,등록 설계사,5948,등록 설계사_전속 설계사,5948,등록 설계사_교차모집 설계사,0,13932
12,201403,1101110818463,하나생명보험주식회사,0010618,임직원,156,임직원_임원,5,임직원_이사대우,1,임직원_직원,150,등록 설계사,78,등록 설계사_전속 설계사,78,등록 설계사_교차모집 설계사,0,468
13,201403,1101110623606,DB생명보험주식회사,0010619,임직원,509,임직원_임원,5,임직원_이사대우,9,임직원_직원,495,등록 설계사,3371,등록 설계사_전속 설계사,1313,등록 설계사_교차모집 설계사,2058,7760
14,201403,1101110631154,메트라이프생명보험(주),0010620,임직원,661,임직원_임원,7,임직원_이사대우,16,임직원_직원,638,등록 설계사,5351,등록 설계사_전속 설계사,5351,등록 설계사_교차모집 설계사,0,12024
15,201403,1101110624688,동양생명보험주식회사,0010622,임직원,949,임직원_임원,9,임직원_이사대우,13,임직원_직원,927,등록 설계사,3713,등록 설계사_전속 설계사,3603,등록 설계사_교차모집 설계사,110,9324
16,201403,1101110705322,PCA생명보험주식회사,0010624,임직원,405,임직원_임원,5,임직원_이사대우,21,임직원_직원,379,등록 설계사,915,등록 설계사_전속 설계사,915,등록 설계사_교차모집 설계사,0,2640
17,201403,1101110709232,처브라이프생명보험주식회사,0010625,임직원,257,임직원_임원,5,임직원_이사대우,7,임직원_직원,245,등록 설계사,1563,등록 설계사_전속 설계사,1563,등록 설계사_교차모집 설계사,0,3640
18,201403,1101112620121,비엔피파리바카디프생명보험주식회사,0011226,임직원,162,임직원_임원,8,임직원_이사대우,8,임직원_직원,146,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,324
19,201403,1101112762668,푸본현대생명보험주식회사,0011320,임직원,669,임직원_임원,8,임직원_이사대우,12,임직원_직원,649,등록 설계사,1841,등록 설계사_전속 설계사,1841,등록 설계사_교차모집 설계사,0,5020
20,201403,1101113003699,KB생명보험주식회사,0011388,임직원,314,임직원_임원,5,임직원_이사대우,8,임직원_직원,301,등록 설계사,503,등록 설계사_전속 설계사,503,등록 설계사_교차모집 설계사,0,1634
21,201403,1101112940751,라이나생명보험주식회사,0011434,임직원,719,임직원_임원,7,임직원_이사대우,33,임직원_직원,679,등록 설계사,2420,등록 설계사_전속 설계사,2420,등록 설계사_교차모집 설계사,0,6278
22,201403,1101114390376,아이비케이연금보험 주식회사,0012455,임직원,120,임직원_임원,5,임직원_이사대우,3,임직원_직원,112,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,240
23,201403,1101114809377,농협생명보험주식회사,0013173,임직원,976,임직원_임원,7,임직원_이사대우,2,임직원_직원,967,등록 설계사,2402,등록 설계사_전속 설계사,2402,등록 설계사_교차모집 설계사,0,6756
24,201403,1101115234250,교보라이프플래닛생명보험주식회사,0013436,임직원,52,임직원_임원,4,임직원_이사대우,1,임직원_직원,47,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,104
0,201406,1101110003204,한화생명보험주식회사,0010593,임직원,4446,임직원_임원,8,임직원_이사대우,59,임직원_직원,4379,등록 설계사,23478,등록 설계사_전속 설계사,22338,등록 설계사_교차모집 설계사,1140,55848
1,201406,1101110007032,에이비엘생명보험주식회사,0010594,임직원,1330,임직원_임원,6,임직원_이사대우,16,임직원_직원,1308,등록 설계사,4381,등록 설계사_전속 설계사,4354,등록 설계사_교차모집 설계사,27,11422
2,201406,1101110005953,삼성생명보험주식회사,0010595,임직원,5644,임직원_임원,8,임직원_이사대우,64,임직원_직원,5572,등록 설계사,30046,등록 설계사_전속 설계사,27915,등록 설계사_교차모집 설계사,2131,71380
3,201406,1101110018443,흥국생명보험주식회사,0010596,임직원,821,임직원_임원,7,임직원_이사대우,14,임직원_직원,800,등록 설계사,4615,등록 설계사_전속 설계사,3722,등록 설계사_교차모집 설계사,893,10872
4,201406,1101110014970,교보생명보험주식회사,0010597,임직원,4174,임직원_임원,7,임직원_이사대우,40,임직원_직원,4127,등록 설계사,20478,등록 설계사_전속 설계사,19900,등록 설계사_교차모집 설계사,578,49304
5,201406,1101110667498,신한생명보험주식회사,0010599,임직원,1420,임직원_임원,7,임직원_이사대우,23,임직원_직원,1390,등록 설계사,10256,등록 설계사_전속 설계사,10209,등록 설계사_교차모집 설계사,47,23352
6,201406,1801110078443,DGB생명보험주식회사,0010605,임직원,341,임직원_임원,5,임직원_이사대우,3,임직원_직원,333,등록 설계사,1150,등록 설계사_전속 설계사,1121,등록 설계사_교차모집 설계사,29,2982
7,201406,2001110014608,케이디비생명보험주식회사,0010607,임직원,874,임직원_임원,7,임직원_이사대우,13,임직원_직원,854,등록 설계사,4878,등록 설계사_전속 설계사,4806,등록 설계사_교차모집 설계사,72,11504
8,201406,1601110014483,미래에셋생명보험주식회사,0010608,임직원,1336,임직원_임원,7,임직원_이사대우,48,임직원_직원,1281,등록 설계사,4662,등록 설계사_전속 설계사,4598,등록 설계사_교차모집 설계사,64,11996
9,201406,1101116429884,에이아이에이생명보험 주식회사,0010615,임직원,708,임직원_임원,1,임직원_이사대우,11,임직원_직원,696,등록 설계사,2642,등록 설계사_전속 설계사,2636,등록 설계사_교차모집 설계사,6,6700
10,201406,1101110633712,푸르덴셜생명보험주식회사,0010616,임직원,502,임직원_임원,7,임직원_이사대우,17,임직원_직원,478,등록 설계사,2104,등록 설계사_전속 설계사,2104,등록 설계사_교차모집 설계사,0,5212
11,201406,1101110803092,오렌지라이프생명보험 주식회사,0010617,임직원,1007,임직원_임원,7,임직원_이사대우,30,임직원_직원,970,등록 설계사,5763,등록 설계사_전속 설계사,5763,등록 설계사_교차모집 설계사,0,13540
12,201406,1101110818463,하나생명보험주식회사,0010618,임직원,155,임직원_임원,5,임직원_이사대우,1,임직원_직원,149,등록 설계사,50,등록 설계사_전속 설계사,50,등록 설계사_교차모집 설계사,0,410
13,201406,1101110623606,DB생명보험주식회사,0010619,임직원,497,임직원_임원,5,임직원_이사대우,9,임직원_직원,483,등록 설계사,3352,등록 설계사_전속 설계사,1282,등록 설계사_교차모집 설계사,2070,7698
14,201406,1101110631154,메트라이프생명보험(주),0010620,임직원,665,임직원_임원,7,임직원_이사대우,18,임직원_직원,640,등록 설계사,5324,등록 설계사_전속 설계사,5324,등록 설계사_교차모집 설계사,0,11978
15,201406,1101110624688,동양생명보험주식회사,0010622,임직원,958,임직원_임원,9,임직원_이사대우,15,임직원_직원,934,등록 설계사,3564,등록 설계사_전속 설계사,3459,등록 설계사_교차모집 설계사,105,9044
16,201406,1101110705322,PCA생명보험주식회사,0010624,임직원,397,임직원_임원,6,임직원_이사대우,21,임직원_직원,370,등록 설계사,871,등록 설계사_전속 설계사,871,등록 설계사_교차모집 설계사,0,2536
17,201406,1101110709232,처브라이프생명보험주식회사,0010625,임직원,258,임직원_임원,6,임직원_이사대우,8,임직원_직원,244,등록 설계사,1515,등록 설계사_전속 설계사,1515,등록 설계사_교차모집 설계사,0,3546
18,201406,1101112620121,비엔피파리바카디프생명보험주식회사,0011226,임직원,168,임직원_임원,8,임직원_이사대우,8,임직원_직원,152,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,336
19,201406,1101112762668,푸본현대생명보험주식회사,0011320,임직원,664,임직원_임원,8,임직원_이사대우,11,임직원_직원,645,등록 설계사,1692,등록 설계사_전속 설계사,1692,등록 설계사_교차모집 설계사,0,4712
20,201406,1101113003699,KB생명보험주식회사,0011388,임직원,311,임직원_임원,5,임직원_이사대우,8,임직원_직원,298,등록 설계사,453,등록 설계사_전속 설계사,453,등록 설계사_교차모집 설계사,0,1528
21,201406,1101112940751,라이나생명보험주식회사,0011434,임직원,714,임직원_임원,7,임직원_이사대우,37,임직원_직원,670,등록 설계사,2280,등록 설계사_전속 설계사,2280,등록 설계사_교차모집 설계사,0,5988
22,201406,1101114390376,아이비케이연금보험 주식회사,0012455,임직원,122,임직원_임원,5,임직원_이사대우,3,임직원_직원,114,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,244
23,201406,1101114809377,농협생명보험주식회사,0013173,임직원,966,임직원_임원,7,임직원_이사대우,2,임직원_직원,957,등록 설계사,2474,등록 설계사_전속 설계사,2474,등록 설계사_교차모집 설계사,0,6880
24,201406,1101115234250,교보라이프플래닛생명보험주식회사,0013436,임직원,54,임직원_임원,4,임직원_이사대우,1,임직원_직원,49,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,108
0,201409,1101110003204,한화생명보험주식회사,0010593,임직원,4430,임직원_임원,9,임직원_이사대우,60,임직원_직원,4361,등록 설계사,23235,등록 설계사_전속 설계사,22156,등록 설계사_교차모집 설계사,1079,55330
1,201409,1101110007032,에이비엘생명보험주식회사,0010594,임직원,1319,임직원_임원,6,임직원_이사대우,17,임직원_직원,1296,등록 설계사,4376,등록 설계사_전속 설계사,4349,등록 설계사_교차모집 설계사,27,11390
2,201409,1101110005953,삼성생명보험주식회사,0010595,임직원,5627,임직원_임원,8,임직원_이사대우,65,임직원_직원,5554,등록 설계사,30244,등록 설계사_전속 설계사,27634,등록 설계사_교차모집 설계사,2610,71742
3,201409,1101110018443,흥국생명보험주식회사,0010596,임직원,845,임직원_임원,7,임직원_이사대우,14,임직원_직원,824,등록 설계사,4331,등록 설계사_전속 설계사,3452,등록 설계사_교차모집 설계사,879,10352
4,201409,1101110014970,교보생명보험주식회사,0010597,임직원,4138,임직원_임원,7,임직원_이사대우,37,임직원_직원,4094,등록 설계사,20141,등록 설계사_전속 설계사,19591,등록 설계사_교차모집 설계사,550,48558
5,201409,1101110667498,신한생명보험주식회사,0010599,임직원,1356,임직원_임원,7,임직원_이사대우,23,임직원_직원,1326,등록 설계사,10290,등록 설계사_전속 설계사,10192,등록 설계사_교차모집 설계사,98,23292
6,201409,1801110078443,DGB생명보험주식회사,0010605,임직원,250,임직원_임원,5,임직원_이사대우,3,임직원_직원,242,등록 설계사,1010,등록 설계사_전속 설계사,986,등록 설계사_교차모집 설계사,24,2520
7,201409,2001110014608,케이디비생명보험주식회사,0010607,임직원,877,임직원_임원,7,임직원_이사대우,13,임직원_직원,857,등록 설계사,3728,등록 설계사_전속 설계사,3675,등록 설계사_교차모집 설계사,53,9210
8,201409,1601110014483,미래에셋생명보험주식회사,0010608,임직원,1343,임직원_임원,7,임직원_이사대우,48,임직원_직원,1288,등록 설계사,4591,등록 설계사_전속 설계사,4531,등록 설계사_교차모집 설계사,60,11868
9,201409,1101116429884,에이아이에이생명보험 주식회사,0010615,임직원,704,임직원_임원,1,임직원_이사대우,11,임직원_직원,692,등록 설계사,2675,등록 설계사_전속 설계사,2669,등록 설계사_교차모집 설계사,6,6758
10,201409,1101110633712,푸르덴셜생명보험주식회사,0010616,임직원,498,임직원_임원,7,임직원_이사대우,18,임직원_직원,473,등록 설계사,2105,등록 설계사_전속 설계사,2105,등록 설계사_교차모집 설계사,0,5206
11,201409,1101110803092,오렌지라이프생명보험 주식회사,0010617,임직원,808,임직원_임원,7,임직원_이사대우,25,임직원_직원,776,등록 설계사,5517,등록 설계사_전속 설계사,5517,등록 설계사_교차모집 설계사,0,12650
12,201409,1101110818463,하나생명보험주식회사,0010618,임직원,156,임직원_임원,5,임직원_이사대우,1,임직원_직원,150,등록 설계사,41,등록 설계사_전속 설계사,41,등록 설계사_교차모집 설계사,0,394
13,201409,1101110623606,DB생명보험주식회사,0010619,임직원,491,임직원_임원,5,임직원_이사대우,10,임직원_직원,476,등록 설계사,3468,등록 설계사_전속 설계사,1367,등록 설계사_교차모집 설계사,2101,7918
14,201409,1101110631154,메트라이프생명보험(주),0010620,임직원,682,임직원_임원,7,임직원_이사대우,26,임직원_직원,649,등록 설계사,5195,등록 설계사_전속 설계사,5195,등록 설계사_교차모집 설계사,0,11754
15,201409,1101110624688,동양생명보험주식회사,0010622,임직원,975,임직원_임원,9,임직원_이사대우,15,임직원_직원,951,등록 설계사,3704,등록 설계사_전속 설계사,3600,등록 설계사_교차모집 설계사,104,9358
16,201409,1101110705322,PCA생명보험주식회사,0010624,임직원,386,임직원_임원,6,임직원_이사대우,20,임직원_직원,360,등록 설계사,896,등록 설계사_전속 설계사,896,등록 설계사_교차모집 설계사,0,2564
17,201409,1101110709232,처브라이프생명보험주식회사,0010625,임직원,264,임직원_임원,6,임직원_이사대우,7,임직원_직원,251,등록 설계사,1011,등록 설계사_전속 설계사,1011,등록 설계사_교차모집 설계사,0,2550
18,201409,1101112620121,비엔피파리바카디프생명보험주식회사,0011226,임직원,166,임직원_임원,8,임직원_이사대우,8,임직원_직원,150,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,332
19,201409,1101112762668,푸본현대생명보험주식회사,0011320,임직원,654,임직원_임원,8,임직원_이사대우,10,임직원_직원,636,등록 설계사,1784,등록 설계사_전속 설계사,1784,등록 설계사_교차모집 설계사,0,4876
20,201409,1101113003699,KB생명보험주식회사,0011388,임직원,308,임직원_임원,5,임직원_이사대우,8,임직원_직원,295,등록 설계사,414,등록 설계사_전속 설계사,414,등록 설계사_교차모집 설계사,0,1444
21,201409,1101112940751,라이나생명보험주식회사,0011434,임직원,700,임직원_임원,7,임직원_이사대우,38,임직원_직원,655,등록 설계사,1784,등록 설계사_전속 설계사,1784,등록 설계사_교차모집 설계사,0,4968
22,201409,1101114390376,아이비케이연금보험 주식회사,0012455,임직원,125,임직원_임원,5,임직원_이사대우,3,임직원_직원,117,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,250
23,201409,1101114809377,농협생명보험주식회사,0013173,임직원,977,임직원_임원,7,임직원_이사대우,2,임직원_직원,968,등록 설계사,2360,등록 설계사_전속 설계사,2360,등록 설계사_교차모집 설계사,0,6674
24,201409,1101115234250,교보라이프플래닛생명보험주식회사,0013436,임직원,54,임직원_임원,4,임직원_이사대우,1,임직원_직원,49,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,108
0,201412,1101110003204,한화생명보험주식회사,0010593,임직원,4399,임직원_임원,9,임직원_이사대우,59,임직원_직원,4331,등록 설계사,22546,등록 설계사_전속 설계사,21545,등록 설계사_교차모집 설계사,1001,53890
1,201412,1101110007032,에이비엘생명보험주식회사,0010594,임직원,1305,임직원_임원,6,임직원_이사대우,17,임직원_직원,1282,등록 설계사,4239,등록 설계사_전속 설계사,4218,등록 설계사_교차모집 설계사,21,11088
2,201412,1101110005953,삼성생명보험주식회사,0010595,임직원,5549,임직원_임원,8,임직원_이사대우,60,임직원_직원,5481,등록 설계사,29821,등록 설계사_전속 설계사,27076,등록 설계사_교차모집 설계사,2745,70740
3,201412,1101110018443,흥국생명보험주식회사,0010596,임직원,874,임직원_임원,7,임직원_이사대우,14,임직원_직원,853,등록 설계사,4254,등록 설계사_전속 설계사,3386,등록 설계사_교차모집 설계사,868,10256
4,201412,1101110014970,교보생명보험주식회사,0010597,임직원,4269,임직원_임원,7,임직원_이사대우,36,임직원_직원,4226,등록 설계사,19857,등록 설계사_전속 설계사,19536,등록 설계사_교차모집 설계사,321,48252
5,201412,1101110667498,신한생명보험주식회사,0010599,임직원,1345,임직원_임원,7,임직원_이사대우,23,임직원_직원,1315,등록 설계사,10221,등록 설계사_전속 설계사,10126,등록 설계사_교차모집 설계사,95,23132
6,201412,1801110078443,DGB생명보험주식회사,0010605,임직원,246,임직원_임원,5,임직원_이사대우,3,임직원_직원,238,등록 설계사,864,등록 설계사_전속 설계사,846,등록 설계사_교차모집 설계사,18,2220
7,201412,2001110014608,케이디비생명보험주식회사,0010607,임직원,884,임직원_임원,7,임직원_이사대우,13,임직원_직원,864,등록 설계사,3807,등록 설계사_전속 설계사,3759,등록 설계사_교차모집 설계사,48,9382
8,201412,1601110014483,미래에셋생명보험주식회사,0010608,임직원,1317,임직원_임원,7,임직원_이사대우,48,임직원_직원,1262,등록 설계사,4468,등록 설계사_전속 설계사,4410,등록 설계사_교차모집 설계사,58,11570
9,201412,1101116429884,에이아이에이생명보험 주식회사,0010615,임직원,702,임직원_임원,1,임직원_이사대우,11,임직원_직원,690,등록 설계사,2614,등록 설계사_전속 설계사,2611,등록 설계사_교차모집 설계사,3,6632
10,201412,1101110633712,푸르덴셜생명보험주식회사,0010616,임직원,498,임직원_임원,7,임직원_이사대우,18,임직원_직원,473,등록 설계사,2112,등록 설계사_전속 설계사,2112,등록 설계사_교차모집 설계사,0,5220
11,201412,1101110803092,오렌지라이프생명보험 주식회사,0010617,임직원,804,임직원_임원,7,임직원_이사대우,24,임직원_직원,773,등록 설계사,5295,등록 설계사_전속 설계사,5295,등록 설계사_교차모집 설계사,0,12198
12,201412,1101110818463,하나생명보험주식회사,0010618,임직원,154,임직원_임원,5,임직원_이사대우,1,임직원_직원,148,등록 설계사,27,등록 설계사_전속 설계사,27,등록 설계사_교차모집 설계사,0,362
13,201412,1101110623606,DB생명보험주식회사,0010619,임직원,493,임직원_임원,5,임직원_이사대우,10,임직원_직원,478,등록 설계사,3307,등록 설계사_전속 설계사,1192,등록 설계사_교차모집 설계사,2115,7600
14,201412,1101110631154,메트라이프생명보험(주),0010620,임직원,666,임직원_임원,7,임직원_이사대우,26,임직원_직원,633,등록 설계사,5066,등록 설계사_전속 설계사,5066,등록 설계사_교차모집 설계사,0,11464
15,201412,1101110624688,동양생명보험주식회사,0010622,임직원,974,임직원_임원,9,임직원_이사대우,15,임직원_직원,950,등록 설계사,3773,등록 설계사_전속 설계사,3665,등록 설계사_교차모집 설계사,108,9494
16,201412,1101110705322,PCA생명보험주식회사,0010624,임직원,382,임직원_임원,6,임직원_이사대우,21,임직원_직원,355,등록 설계사,901,등록 설계사_전속 설계사,901,등록 설계사_교차모집 설계사,0,2566
17,201412,1101110709232,처브라이프생명보험주식회사,0010625,임직원,256,임직원_임원,6,임직원_이사대우,6,임직원_직원,244,등록 설계사,914,등록 설계사_전속 설계사,914,등록 설계사_교차모집 설계사,0,2340
18,201412,1101112620121,비엔피파리바카디프생명보험주식회사,0011226,임직원,172,임직원_임원,8,임직원_이사대우,10,임직원_직원,154,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,344
19,201412,1101112762668,푸본현대생명보험주식회사,0011320,임직원,639,임직원_임원,8,임직원_이사대우,10,임직원_직원,621,등록 설계사,1684,등록 설계사_전속 설계사,1684,등록 설계사_교차모집 설계사,0,4646
20,201412,1101113003699,KB생명보험주식회사,0011388,임직원,303,임직원_임원,5,임직원_이사대우,8,임직원_직원,290,등록 설계사,427,등록 설계사_전속 설계사,427,등록 설계사_교차모집 설계사,0,1460
21,201412,1101112940751,라이나생명보험주식회사,0011434,임직원,693,임직원_임원,7,임직원_이사대우,34,임직원_직원,652,등록 설계사,1681,등록 설계사_전속 설계사,1681,등록 설계사_교차모집 설계사,0,4748
22,201412,1101114390376,아이비케이연금보험 주식회사,0012455,임직원,127,임직원_임원,5,임직원_이사대우,3,임직원_직원,119,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,254
23,201412,1101114809377,농협생명보험주식회사,0013173,임직원,1002,임직원_임원,7,임직원_이사대우,2,임직원_직원,993,등록 설계사,2488,등록 설계사_전속 설계사,2488,등록 설계사_교차모집 설계사,0,6980
24,201412,1101115234250,교보라이프플래닛생명보험주식회사,0013436,임직원,58,임직원_임원,4,임직원_이사대우,1,임직원_직원,53,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,116
0,201503,1101110003204,한화생명보험주식회사,0010593,임직원,3846,임직원_임원,9,임직원_이사대우,55,임직원_직원,3782,등록 설계사,22108,등록 설계사_전속 설계사,21208,등록 설계사_교차모집 설계사,900,51908
1,201503,1101110007032,에이비엘생명보험주식회사,0010594,임직원,1297,임직원_임원,6,임직원_이사대우,18,임직원_직원,1273,등록 설계사,3962,등록 설계사_전속 설계사,3941,등록 설계사_교차모집 설계사,21,10518
2,201503,1101110005953,삼성생명보험주식회사,0010595,임직원,5569,임직원_임원,8,임직원_이사대우,61,임직원_직원,5500,등록 설계사,31601,등록 설계사_전속 설계사,27682,등록 설계사_교차모집 설계사,3919,74340
3,201503,1101110018443,흥국생명보험주식회사,0010596,임직원,851,임직원_임원,6,임직원_이사대우,10,임직원_직원,835,등록 설계사,4232,등록 설계사_전속 설계사,3389,등록 설계사_교차모집 설계사,843,10166
4,201503,1101110014970,교보생명보험주식회사,0010597,임직원,4231,임직원_임원,7,임직원_이사대우,38,임직원_직원,4186,등록 설계사,19242,등록 설계사_전속 설계사,18929,등록 설계사_교차모집 설계사,313,46946
5,201503,1101110667498,신한생명보험주식회사,0010599,임직원,1348,임직원_임원,7,임직원_이사대우,22,임직원_직원,1319,등록 설계사,10214,등록 설계사_전속 설계사,10122,등록 설계사_교차모집 설계사,92,23124
6,201503,1801110078443,DGB생명보험주식회사,0010605,임직원,254,임직원_임원,7,임직원_이사대우,4,임직원_직원,243,등록 설계사,831,등록 설계사_전속 설계사,812,등록 설계사_교차모집 설계사,19,2170
7,201503,2001110014608,케이디비생명보험주식회사,0010607,임직원,884,임직원_임원,7,임직원_이사대우,12,임직원_직원,865,등록 설계사,3694,등록 설계사_전속 설계사,3655,등록 설계사_교차모집 설계사,39,9156
8,201503,1601110014483,미래에셋생명보험주식회사,0010608,임직원,1336,임직원_임원,7,임직원_이사대우,48,임직원_직원,1281,등록 설계사,4303,등록 설계사_전속 설계사,4250,등록 설계사_교차모집 설계사,53,11278
9,201503,1101116429884,에이아이에이생명보험 주식회사,0010615,임직원,700,임직원_임원,1,임직원_이사대우,11,임직원_직원,688,등록 설계사,2501,등록 설계사_전속 설계사,2498,등록 설계사_교차모집 설계사,3,6402
10,201503,1101110633712,푸르덴셜생명보험주식회사,0010616,임직원,509,임직원_임원,5,임직원_이사대우,20,임직원_직원,484,등록 설계사,2085,등록 설계사_전속 설계사,2085,등록 설계사_교차모집 설계사,0,5188
11,201503,1101110803092,오렌지라이프생명보험 주식회사,0010617,임직원,799,임직원_임원,7,임직원_이사대우,24,임직원_직원,768,등록 설계사,4927,등록 설계사_전속 설계사,4927,등록 설계사_교차모집 설계사,0,11452
12,201503,1101110818463,하나생명보험주식회사,0010618,임직원,154,임직원_임원,5,임직원_이사대우,2,임직원_직원,147,등록 설계사,18,등록 설계사_전속 설계사,18,등록 설계사_교차모집 설계사,0,344
13,201503,1101110623606,DB생명보험주식회사,0010619,임직원,497,임직원_임원,5,임직원_이사대우,8,임직원_직원,484,등록 설계사,3295,등록 설계사_전속 설계사,1175,등록 설계사_교차모집 설계사,2120,7584
14,201503,1101110631154,메트라이프생명보험(주),0010620,임직원,655,임직원_임원,6,임직원_이사대우,27,임직원_직원,622,등록 설계사,4866,등록 설계사_전속 설계사,4866,등록 설계사_교차모집 설계사,0,11042
15,201503,1101110624688,동양생명보험주식회사,0010622,임직원,984,임직원_임원,9,임직원_이사대우,15,임직원_직원,960,등록 설계사,3818,등록 설계사_전속 설계사,3754,등록 설계사_교차모집 설계사,64,9604
16,201503,1101110705322,PCA생명보험주식회사,0010624,임직원,380,임직원_임원,6,임직원_이사대우,20,임직원_직원,354,등록 설계사,918,등록 설계사_전속 설계사,918,등록 설계사_교차모집 설계사,0,2596
17,201503,1101110709232,처브라이프생명보험주식회사,0010625,임직원,209,임직원_임원,6,임직원_이사대우,8,임직원_직원,195,등록 설계사,819,등록 설계사_전속 설계사,819,등록 설계사_교차모집 설계사,0,2056
18,201503,1101112620121,비엔피파리바카디프생명보험주식회사,0011226,임직원,175,임직원_임원,9,임직원_이사대우,10,임직원_직원,156,등록 설계사,0,등록 설계사_전속 설계사,0,등록 설계사_교차모집 설계사,0,350
